ID,WAVELENGTH,FLUX,FLUX_ERR
9365-57749-0329,[ 3571.083   3571.9065  3572.7283 ... 10332.376  10334.747  10337.131 ],"[ 2.1686647e-16  1.2370474e-16  3.0592186e-17 ... -7.1869066e-18
 -5.9666086e-17 -4.0195221e-17]","[8.2236980e-17 0.0000000e+00 7.2125795e-17 ... 2.5474385e-17 2.9732709e-17
 2.3550277e-17]"
9365-57749-0930,[ 3605.786   3606.6172  3607.447  ... 10337.131  10339.515  10341.888 ],"[-3.2708442e-17 -4.6220821e-17 -5.0004230e-18 ...  2.0965126e-17
  2.5960946e-17  3.0956884e-17]","[6.3057831e-17 6.0455362e-17 4.0171256e-17 ... 4.0307929e-17 0.0000000e+00
 5.9730030e-17]"
9367-57758-0312,[ 3574.374   3575.1963  3576.0208 ... 10327.612  10329.994  10332.376 ],"[ 1.2596605e-16  9.9085027e-17  7.2216891e-17 ... -1.4040635e-18
  9.2729375e-17 -1.9493969e-17]","[4.9363059e-17 0.0000000e+00 4.6266127e-17 ... 2.0080549e-17 3.2348797e-17
 3.6248219e-17]"
9546-57864-0957,[ 3615.7625  3616.5962  3617.4282 ... 10358.569  10360.958  10363.348 ],"[ 2.0098318e-17 -1.8698993e-17 -1.5604736e-17 ...  6.6730983e-17
 -3.0110487e-18  1.5811209e-18]","[4.3786759e-17 3.9480980e-17 3.5886893e-17 ... 4.2317819e-17 3.0874702e-17
 1.9805592e-17]"
9556-57805-0335,[ 3578.4915  3579.3167  3580.14   ... 10325.231  10327.612  10329.994 ],"[-6.2588244e-17  2.4707834e-17  1.1196942e-16 ...  8.4993767e-18
  9.5691355e-18  4.8108841e-18]","[4.3531197e-17 0.0000000e+00 2.9736561e-17 ... 1.9644679e-17 1.9162059e-17
 1.9485411e-17]"
9576-57864-0397,[ 3576.0208  3576.8435  3577.6682 ... 10332.376  10334.747  10337.131 ],"[ 9.7971263e-18  2.1506803e-17  9.7966474e-18 ... -3.8739875e-18
 -4.7922755e-17 -3.7852380e-17]","[3.4915002e-17 3.0284793e-17 3.0013514e-17 ... 2.1406700e-17 2.5471717e-17
 2.6018116e-17]"
10227-58224-0664,[ 3597.4934  3598.3208  3599.1506 ... 10360.958  10363.348  10365.737 ],"[-1.0100574e-16 -3.2191113e-17  3.6623623e-17 ... -1.8788767e-17
  6.6960747e-17  1.1367352e-16]","[4.3258763e-17 0.0000000e+00 3.5373198e-17 ... 5.6605127e-17 5.2060230e-17
 5.3512524e-17]"
10227-58224-0867,[ 3596.666   3597.4934  3598.3208 ... 10360.958  10363.348  10365.737 ],"[ 1.0733978e-16 -6.3291579e-17 -3.3863060e-17 ...  1.2005861e-17
  4.6750792e-17  1.6793572e-16]","[4.7213656e-17 3.1616458e-17 2.8754634e-17 ... 5.6998693e-17 6.9184857e-17
 7.4322979e-17]"
10228-58223-0942,[ 3594.181   3595.0098  3595.8367 ... 10351.419  10353.806  10356.193 ],"[-5.0079570e-18  9.3730151e-17  6.8696086e-17 ...  1.7667392e-17
  5.9411381e-17  1.0115498e-16]","[9.5787720e-17 9.4512849e-17 3.6647919e-17 ... 4.2487437e-17 0.0000000e+00
 1.2239391e-16]"
10229-58441-0034,[ 3592.526   3593.3542  3594.181  ... 10325.231  10327.612  10329.994 ],"[ 1.4976875e-16 -1.2519319e-16  1.7310091e-16 ... -3.0757149e-17
 -5.3614328e-18  2.8975707e-18]","[4.4020004e-17 4.3696325e-17 4.3905791e-17 ... 2.4173061e-17 3.4682052e-17
 3.1409646e-17]"
10229-58441-0140,[ 3592.526   3593.3542  3594.181  ... 10325.231  10327.612  10329.994 ],"[ 3.4511844e-16 -9.6174238e-17  1.3962354e-17 ... -4.0547841e-17
 -5.7330207e-17 -4.3254684e-17]","[6.3217364e-17 6.1342404e-17 5.2378241e-17 ... 2.3458738e-17 3.2216799e-17
 2.9291858e-17]"
10229-58441-0244,[ 3592.526   3593.3542  3594.181  ... 10325.231  10327.612  10329.994 ],"[ 1.3281794e-16 -2.3948318e-17  9.9920672e-17 ... -2.0574516e-17
 -4.8656372e-17 -4.2088779e-17]","[6.0600152e-17 5.8531161e-17 5.6202840e-17 ... 2.9711176e-17 4.0670906e-17
 3.4016449e-17]"
10229-58441-0348,[ 3592.526   3593.3542  3594.181  ... 10325.231  10327.612  10329.994 ],"[ 1.39317465e-16  2.94148271e-17 -1.00523415e-16 ... -3.10844052e-17
 -5.50760633e-18  5.03133766e-17]","[3.8200852e-17 4.2232593e-17 3.7405071e-17 ... 2.5336332e-17 3.0072452e-17
 2.7645420e-17]"
10231-58171-0849,[ 3589.22    3590.0457  3590.8735 ... 10360.958  10363.348  10365.737 ],"[ 9.1807334e-17  6.0003179e-17  2.8206273e-17 ... -4.6274498e-17
  5.0157046e-17  1.0657959e-16]","[3.7315838e-17 0.0000000e+00 3.1784693e-17 ... 4.2530749e-17 3.7373658e-17
 4.1108765e-17]"
10232-58223-0216,[ 3599.9788  3600.8088  3601.6372 ... 10320.482  10322.862  10325.231 ],"[ 2.7902933e-17  9.6850832e-17  1.6924785e-16 ...  1.8650026e-17
 -8.4714123e-18 -1.0051279e-17]","[1.1521191e-16 1.1218652e-16 6.9395795e-17 ... 1.9411820e-17 1.7045210e-17
 1.7646866e-17]"
10233-58130-0221,[ 3593.3542  3594.181   3595.0098 ... 10327.612  10329.994  10332.376 ],"[ 4.2317852e-17  3.7700639e-17 -3.9275009e-17 ... -6.1168683e-18
  8.1009991e-18 -1.0082642e-17]","[5.4830812e-17 5.1577798e-17 5.0580735e-17 ... 2.5425610e-17 2.7074230e-17
 2.6879747e-17]"
10233-58130-0852,[ 3583.4395  3584.264   3585.0903 ... 10360.958  10363.348  10365.737 ],"[ 1.8102844e-16  9.0412264e-17 -1.5959683e-19 ... -4.6597827e-17
  7.7375269e-17  1.3537696e-16]","[4.0879041e-17 0.0000000e+00 4.3456228e-17 ... 9.3205547e-17 6.0614240e-17
 5.7090709e-17]"
10235-58127-0753,[ 3585.0903  3585.915   3586.74   ... 10363.348  10365.737  10368.116 ],"[3.5236565e-16 1.8234882e-16 1.2340924e-17 ... 3.6437316e-17 2.2827758e-17
 9.2182794e-18]","[5.2523153e-17 0.0000000e+00 5.6606524e-17 ... 3.0145767e-17 0.0000000e+00
 2.9997678e-17]"
10236-58154-0378,[ 3597.4934  3598.3208  3599.1506 ... 10325.231  10327.612  10329.994 ],"[ 2.3340373e-17  9.6058288e-17 -1.4599202e-16 ...  3.3568309e-17
 -4.0376820e-17  2.6312595e-18]","[4.8852857e-17 4.0770382e-17 4.1617627e-17 ... 3.4917011e-17 3.5386935e-17
 6.1611423e-17]"
10238-58155-0109,[ 3595.8367  3596.666   3597.4934 ... 10325.231  10327.612  10329.994 ],"[ 2.8785798e-16 -1.3005587e-16  1.7266847e-16 ... -4.8748103e-17
 -1.0300164e-17  7.8348761e-17]","[1.03143354e-16 9.36682782e-17 9.09760832e-17 ... 2.94186454e-17
 3.43052976e-17 4.03136365e-17]"
10238-58155-0859,[ 3589.22    3590.0457  3590.8735 ... 10360.958  10363.348  10365.737 ],"[ 1.5433160e-17  1.8279739e-17  3.3968423e-17 ... -5.9355913e-17
 -3.2548574e-17 -5.7405226e-18]","[3.2142194e-17 3.1057740e-17 3.1970289e-17 ... 7.6711757e-17 0.0000000e+00
 5.8625863e-17]"
10239-58142-0207,[ 3589.22    3590.0457  3590.8735 ... 10325.231  10327.612  10329.994 ],"[ 3.6224281e-17 -1.6090517e-17  7.5883756e-17 ... -1.1162001e-17
  3.5587719e-17  2.1229849e-17]","[6.8216215e-17 5.9829219e-17 6.1260990e-17 ... 2.0224210e-17 2.2048602e-17
 2.2949982e-17]"
10239-58142-0375,[ 3589.22    3590.0457  3590.8735 ... 10325.231  10327.612  10329.994 ],"[ 6.0615325e-17 -3.7540824e-17 -1.1017992e-17 ...  1.4596811e-18
  8.2296224e-18 -4.0659509e-18]","[5.5621894e-17 3.8220744e-17 3.7509974e-17 ... 1.7702742e-17 1.8825183e-17
 1.9382423e-17]"
10239-58142-0441,[ 3589.22    3590.0457  3590.8735 ... 10325.231  10327.612  10329.994 ],"[-5.0783616e-17  1.8706051e-18  1.7211610e-17 ...  9.7184367e-18
 -2.3528894e-17 -1.4882809e-17]","[4.0059520e-17 3.6125327e-17 3.4348963e-17 ... 2.3179890e-17 2.2265818e-17
 2.3542248e-17]"
10245-58161-0616,[ 3590.8735  3591.6995  3592.526  ... 10360.958  10363.348  10365.737 ],"[ 3.8696912e-17  5.0841978e-17  6.2986952e-17 ... -2.1580929e-17
  8.8330151e-17  4.3704190e-17]","[4.3537900e-17 0.0000000e+00 4.5664102e-17 ... 5.7014741e-17 5.3528856e-17
 4.1404919e-17]"
10245-58161-0714,[ 3590.8735  3591.6995  3592.526  ... 10363.348  10365.737  10368.116 ],"[-8.2875292e-17 -1.7726514e-17  4.7420445e-17 ...  2.9824342e-18
  1.4451629e-16  1.2138490e-16]","[3.6081215e-17 0.0000000e+00 3.1837331e-17 ... 5.4371356e-17 4.2289652e-17
 4.2113631e-17]"
10245-58161-0748,[ 3590.8735  3591.6995  3592.526  ... 10363.348  10365.737  10368.116 ],"[6.2576293e-17 1.0096840e-16 1.3935935e-16 ... 4.4504891e-17 1.4430110e-16
 1.3795568e-17]","[3.4136506e-17 0.0000000e+00 4.3991913e-17 ... 4.2342244e-17 3.3438839e-17
 2.6814903e-17]"
10246-58171-0979,[ 3590.0457  3590.8735  3591.6995 ... 10346.657  10349.043  10351.419 ],"[ 1.0073529e-16 -6.0489872e-17  1.7401361e-16 ...  6.0336149e-17
  8.1360837e-17  1.0238512e-16]","[2.7781733e-16 4.9375903e-17 4.4918521e-17 ... 6.7220760e-17 0.0000000e+00
 9.9699490e-17]"
10247-58162-0150,[ 3597.4934  3598.3208  3599.1506 ... 10327.612  10329.994  10332.376 ],"[ 5.3441552e-17  6.9013234e-17  6.3813125e-18 ... -2.6540952e-17
 -2.5859532e-17  1.9149980e-18]","[3.2853179e-17 3.2809295e-17 3.0602695e-17 ... 2.8547214e-17 3.8550809e-17
 4.3737493e-17]"
10248-58220-0268,[ 3605.786   3606.6172  3607.447  ... 10322.862  10325.231  10327.612 ],"[ 6.5698681e-17  1.6667243e-17 -4.3183070e-17 ... -3.1038526e-17
 -4.4477157e-17 -4.9902173e-18]","[2.6633498e-17 2.5890575e-17 2.3732591e-17 ... 2.2143891e-17 2.6235739e-17
 2.7949176e-17]"
10249-58229-0207,[ 3603.2964  3604.1252  3604.9565 ... 10322.862  10325.231  10327.612 ],"[-1.3987285e-16  2.3414540e-17  1.5932781e-16 ... -8.7593852e-20
 -4.9669606e-19  2.3762490e-17]","[5.1144772e-17 5.1719216e-17 5.8068139e-17 ... 2.2794335e-17 2.3822783e-17
 2.6673817e-17]"
10249-58467-0185,[ 3590.8735  3591.6995  3592.526  ... 10325.231  10327.612  10329.994 ],"[-4.0119144e-16  1.6024389e-16  8.5558116e-17 ... -2.3275115e-19
 -2.1866515e-17  2.6536156e-17]","[1.8465531e-16 6.0715447e-17 5.9298209e-17 ... 3.1641723e-17 3.5730917e-17
 3.7113506e-17]"
10251-58173-0702,[ 3585.915   3586.74    3587.5671 ... 10368.116  10370.507  10372.898 ],"[ 1.6347004e-16  1.2314866e-16 -5.1557029e-17 ... -5.5612875e-18
  1.2196559e-17  2.9955204e-17]","[4.0673685e-17 4.2447253e-17 3.5633667e-17 ... 4.5967244e-17 0.0000000e+00
 5.6877793e-17]"
10252-58485-0732,[ 3588.3923  3589.22    3590.0457 ... 10344.272  10346.657  10349.043 ],"[ 9.8723397e-17 -6.2420551e-17 -1.0825858e-16 ...  5.5645523e-18
  6.0755179e-17  1.9068770e-17]","[4.7052961e-17 4.3189737e-17 4.7079114e-17 ... 4.3109457e-17 3.8554587e-17
 6.9703731e-17]"
10253-58487-0173,[ 3595.8367  3596.666   3597.4934 ... 10329.994  10332.376  10334.747 ],"[-7.1720596e-17  9.6109513e-17  1.1279940e-17 ...  9.9460151e-17
  4.1952529e-17 -9.2050300e-17]","[4.6392640e-17 4.8007948e-17 4.5295798e-17 ... 3.8630592e-17 4.7583581e-17
 5.3596983e-17]"
10253-58487-0632,[ 3589.22    3590.0457  3590.8735 ... 10346.657  10349.043  10351.419 ],"[ 1.8036148e-16  1.6003835e-16  1.3971877e-16 ... -4.3269262e-17
  4.5550034e-19  4.4181073e-17]","[4.7263810e-17 0.0000000e+00 4.7356758e-17 ... 3.0307765e-17 0.0000000e+00
 6.3980654e-17]"
10254-58514-0108,[ 3597.4934  3598.3208  3599.1506 ... 10325.231  10327.612  10329.994 ],"[-1.05786946e-17  8.57527752e-17 -1.04752393e-16 ... -2.58067240e-18
 -1.42109190e-19  2.82634215e-17]","[6.1471226e-17 5.9871181e-17 6.0184139e-17 ... 1.7805346e-17 1.8414634e-17
 1.9857592e-17]"
10257-58526-0278,[ 3596.666   3597.4934  3598.3208 ... 10329.994  10332.376  10334.747 ],"[ 7.3812582e-17 -5.6426542e-17 -5.2218134e-18 ...  3.3611157e-17
 -2.1268238e-17 -4.7406869e-17]","[3.8573758e-17 3.4739465e-17 3.4784047e-17 ... 3.1817952e-17 3.6986064e-17
 4.5526026e-17]"
10258-58492-0263,[ 3597.4934  3598.3208  3599.1506 ... 10327.612  10329.994  10332.376 ],"[-8.3791452e-18  4.0024219e-17  1.5165207e-17 ...  1.1006145e-17
  5.8219519e-17 -5.4766929e-18]","[3.2433143e-17 3.4517205e-17 3.3020127e-17 ... 2.2870503e-17 2.4137913e-17
 2.4349118e-17]"
10259-58190-0490,[ 3593.3542  3594.181   3595.0098 ... 10327.612  10329.994  10332.376 ],"[ 1.2512338e-16  5.3378862e-17 -1.8355874e-17 ... -5.2644003e-18
  7.3276436e-17 -1.4481929e-17]","[4.7821402e-17 0.0000000e+00 4.5601713e-17 ... 3.6983897e-17 3.2753034e-17
 3.2069524e-17]"
10261-58462-0694,[ 3584.264   3585.0903  3585.915  ... 10349.043  10351.419  10353.806 ],"[ 1.3239030e-17  1.3858722e-17  1.4478433e-17 ...  1.4161579e-17
 -6.5915653e-18 -2.7344718e-17]","[2.8943989e-17 0.0000000e+00 3.1127706e-17 ... 6.5793443e-17 0.0000000e+00
 4.0461397e-17]"
10262-58543-0916,[ 3584.264   3585.0903  3585.915  ... 10363.348  10365.737  10368.116 ],"[ 8.9885568e-17 -4.0616477e-17 -5.8485190e-17 ...  1.9573789e-16
 -3.6138141e-17 -2.1698307e-16]","[6.2791730e-17 6.2528746e-17 4.9459567e-17 ... 1.1514411e-16 1.7767179e-16
 2.2377758e-16]"
10264-58162-0248,[ 3595.0098  3595.8367  3596.666  ... 10320.482  10322.862  10325.231 ],"[ 8.2267843e-17 -5.9822250e-19 -4.9311846e-17 ...  2.0451926e-17
  2.6401006e-18  2.8591314e-18]","[4.8721901e-17 4.4990066e-17 4.3571193e-17 ... 2.1358095e-17 1.7222612e-17
 1.6390413e-17]"
10264-58162-0960,[ 3589.22    3590.0457  3590.8735 ... 10363.348  10365.737  10368.116 ],"[ 3.4574093e-16  1.6532062e-16 -1.5081867e-17 ...  7.2161648e-17
  6.5767178e-17  5.9372622e-17]","[9.9197577e-17 0.0000000e+00 9.8429543e-17 ... 6.0162540e-17 0.0000000e+00
 7.0327246e-17]"
10265-58512-0970,[ 3586.74    3587.5671  3588.3923 ... 10365.737  10368.116  10370.507 ],"[-6.5554044e-17  5.7952836e-17  1.0633485e-16 ...  3.5353891e-17
 -8.7691038e-17 -2.1073495e-16]","[4.86328136e-17 5.44952245e-17 4.86319996e-17 ... 5.40800361e-17
 0.00000000e+00 1.10917734e-16]"
10266-58462-0298,[ 3590.8735  3591.6995  3592.526  ... 10325.231  10327.612  10329.994 ],"[ 7.0850666e-17 -8.8416608e-18  1.1393610e-17 ...  2.4371254e-17
 -7.7898493e-18  2.2502755e-17]","[5.5545800e-17 4.1723476e-17 3.8980628e-17 ... 2.6949801e-17 2.8662080e-17
 2.8571298e-17]"
10268-58487-0926,[ 3587.5671  3588.3923  3589.22   ... 10360.958  10363.348  10365.737 ],"[ 8.4746096e-19  5.9429155e-17  2.8480593e-17 ... -1.8549631e-16
 -4.3373622e-17  2.3677064e-16]","[3.2607066e-17 5.0187764e-17 3.1878462e-17 ... 8.5442589e-17 1.0316631e-16
 1.2164562e-16]"
10269-58220-0655,[ 3599.1506  3599.9788  3600.8088 ... 10346.657  10349.043  10351.419 ],"[-5.4226421e-17 -2.4937073e-17  4.3467440e-18 ...  6.3977705e-18
  3.8517388e-18  1.3056129e-18]","[7.7327008e-17 0.0000000e+00 4.1647287e-17 ... 3.6475978e-17 0.0000000e+00
 6.4734930e-17]"
10270-58488-0557,[ 3590.0457  3590.8735  3591.6995 ... 10349.043  10351.419  10353.806 ],"[ 8.2351342e-17  7.8069597e-17  7.3788600e-17 ... -2.1017015e-17
 -8.4586092e-18  4.1001920e-18]","[2.7246204e-17 0.0000000e+00 2.7478472e-17 ... 3.6733741e-17 0.0000000e+00
 2.6536449e-17]"
10271-58497-0338,[ 3596.666   3597.4934  3598.3208 ... 10329.994  10332.376  10334.747 ],"[ 3.3316208e-17 -3.9168769e-17 -1.3369710e-17 ...  3.6816016e-17
 -4.8504055e-18 -3.4144533e-17]","[3.4281266e-17 3.2855687e-17 3.1408706e-17 ... 2.2111613e-17 2.5667294e-17
 2.5575323e-17]"
10274-58170-0496,[ 3595.8367  3596.666   3597.4934 ... 10322.862  10325.231  10327.612 ],"[ 9.5320998e-17 -1.1714594e-16  9.4667678e-17 ...  1.0280857e-17
  9.4526296e-18  1.7423643e-17]","[3.6965577e-17 3.5442218e-17 3.7952241e-17 ... 2.4680143e-17 2.5352009e-17
 2.9387646e-17]"
10274-58170-0504,[ 3588.3923  3589.22    3590.0457 ... 10360.958  10363.348  10365.737 ],"[ 2.3593464e-17 -6.9458641e-17 -6.7329656e-17 ... -4.0568385e-17
  8.2478435e-18  3.7953168e-18]","[4.8954411e-17 4.2357696e-17 4.1873583e-17 ... 4.1402084e-17 3.8067553e-17
 3.2846674e-17]"
10274-58170-0541,[ 3588.3923  3589.22    3590.0457 ... 10360.958  10363.348  10365.737 ],"[5.4014791e-17 1.6962377e-17 2.2793793e-18 ... 5.8923160e-18 5.9925186e-17
 5.1261795e-17]","[5.3199423e-17 4.5209126e-17 4.2439130e-17 ... 4.4650806e-17 4.2056135e-17
 3.6626598e-17]"
10274-58170-0978,[ 3588.3923  3589.22    3590.0457 ... 10360.958  10363.348  10365.737 ],"[ 3.9781928e-17  2.6320293e-17  1.5601578e-17 ... -4.7286005e-17
  3.4171762e-18  3.4692215e-18]","[4.5086657e-17 4.8761142e-17 4.5206443e-17 ... 3.9011882e-17 3.6708158e-17
 2.8000510e-17]"
10275-58467-0086,[ 3590.0457  3590.8735  3591.6995 ... 10325.231  10327.612  10329.994 ],"[-2.3569422e-18 -1.0763220e-17  2.1651176e-17 ...  1.4107069e-17
 -8.9898849e-18 -1.4861636e-17]","[2.7280567e-17 2.5990048e-17 2.7693499e-17 ... 1.9664363e-17 2.2131844e-17
 2.0059127e-17]"
10288-58131-0316,[ 3592.526   3593.3542  3594.181  ... 10327.612  10329.994  10332.376 ],"[ 2.0821092e-17  2.5094039e-17 -2.1441688e-17 ...  3.0902909e-17
  6.4567667e-17 -3.0478558e-17]","[2.9813469e-17 3.1226796e-17 3.0456916e-17 ... 2.3246741e-17 2.3738390e-17
 2.7625761e-17]"
10288-58131-0478,[ 3592.526   3593.3542  3594.181  ... 10327.612  10329.994  10332.376 ],"[ 1.5767843e-17  2.8587915e-17  1.1126677e-17 ...  1.5873340e-17
  4.1429599e-17 -7.2527937e-17]","[2.3148605e-17 2.3907452e-17 2.2642206e-17 ... 3.8975444e-17 3.8830184e-17
 4.4766022e-17]"
10290-58099-0652,[ 3590.8735  3591.6995  3592.526  ... 10356.193  10358.569  10360.958 ],"[ 1.3926737e-16  6.3876165e-18  6.0740261e-18 ... -5.4444391e-18
 -2.7881863e-17 -5.0314803e-17]","[1.3746850e-16 3.6425745e-17 3.6111582e-17 ... 4.7562157e-17 0.0000000e+00
 1.3383068e-16]"
10292-58113-0915,[ 3592.526   3593.3542  3594.181  ... 10363.348  10365.737  10368.116 ],"[-2.4301407e-17  7.5763697e-18  3.9442662e-17 ... -4.5771655e-17
  1.0647720e-16  5.9094617e-17]","[2.1137944e-16 0.0000000e+00 3.4902052e-17 ... 7.2541953e-17 1.1505249e-16
 1.1201455e-16]"
10293-58132-0159,[ 3591.6995  3592.526   3593.3542 ... 10325.231  10327.612  10329.994 ],"[-3.1791072e-17  1.0154701e-16  2.9566836e-17 ... -3.3561542e-18
  2.4003758e-18 -1.9014248e-18]","[2.1142804e-17 2.2370608e-17 2.3178205e-17 ... 4.3500667e-17 4.5862079e-17
 4.1382781e-17]"
10654-58429-0805,[ 3586.74    3587.5671  3588.3923 ... 10351.419  10353.806  10356.193 ],"[-1.1169201e-16 -7.4102889e-17  1.3924423e-17 ...  1.4353385e-17
 -1.4333364e-17 -4.3020473e-17]","[7.5501632e-17 5.4143266e-17 4.3057646e-17 ... 4.6460948e-17 0.0000000e+00
 2.9997460e-17]"
10656-58163-0142,[ 3590.8735  3591.6995  3592.526  ... 10325.231  10327.612  10329.994 ],"[-3.1535232e-17  3.5290077e-18  8.2594785e-17 ...  4.5591740e-17
  2.9365729e-17  7.9863147e-18]","[3.3033987e-17 3.2978679e-17 3.4337597e-17 ... 3.1734377e-17 2.6715861e-17
 2.8635898e-17]"
10656-58163-0972,[ 3586.74    3587.5671  3588.3923 ... 10351.419  10353.806  10356.193 ],"[4.2886231e-17 2.4447040e-17 2.6455557e-17 ... 1.8372495e-17 1.9111995e-17
 1.9851508e-17]","[8.9088967e-17 5.0970184e-17 5.2858773e-17 ... 3.4795594e-17 0.0000000e+00
 3.7531692e-17]"
10657-58157-0221,[ 3592.526   3593.3542  3594.181  ... 10320.482  10322.862  10325.231 ],"[-2.6857171e-17  9.2716941e-17 -1.9740847e-16 ...  2.2358968e-17
  3.4419644e-17  8.9972998e-18]","[5.4450491e-17 4.7720493e-17 4.7631736e-17 ... 5.0518448e-17 3.4694350e-17
 3.6653303e-17]"
10657-58157-0381,[ 3593.3542  3594.181   3595.0098 ... 10320.482  10322.862  10325.231 ],"[ 2.5667902e-17 -7.9780412e-17  1.6213260e-16 ... -4.2748400e-17
  5.9062489e-17  2.2351194e-18]","[3.8766508e-17 3.6509221e-17 3.5059594e-17 ... 4.3417705e-17 3.2868263e-17
 3.3213730e-17]"
10657-58157-0521,[ 3587.5671  3588.3923  3589.22   ... 10363.348  10365.737  10368.116 ],"[ 6.3068981e-17  8.8280037e-17  1.1349764e-16 ...  4.8033624e-17
 -2.2163879e-17 -9.2361756e-17]","[4.2903023e-17 0.0000000e+00 4.6740201e-17 ... 4.4482554e-17 0.0000000e+00
 3.9725220e-17]"
10659-58161-0510,[ 3587.5671  3588.3923  3589.22   ... 10349.043  10351.419  10353.806 ],"[ 4.0215629e-17  3.8147221e-17  3.6078296e-17 ... -2.2388411e-17
  1.4322426e-17  5.1033910e-17]","[7.2958197e-17 0.0000000e+00 4.8099368e-17 ... 9.1336238e-17 0.0000000e+00
 6.0627892e-17]"
10661-58171-0692,[ 3588.3923  3589.22    3590.0457 ... 10351.419  10353.806  10356.193 ],"[ 4.2991104e-17  8.4988374e-17  5.4205003e-17 ... -3.6041847e-18
 -3.9577055e-17 -7.5550310e-17]","[3.1949788e-17 3.1126790e-17 2.9664794e-17 ... 4.4496824e-17 0.0000000e+00
 4.6617021e-17]"
10662-58158-0295,[ 3593.3542  3594.181   3595.0098 ... 10322.862  10325.231  10327.612 ],"[-5.1148048e-17 -5.6516837e-17  1.4640043e-17 ...  2.1480655e-17
 -7.0093937e-18  3.1851910e-19]","[3.6722736e-17 3.6014931e-17 3.7800493e-17 ... 2.3197604e-17 2.4650730e-17
 2.4055908e-17]"
10664-58464-0753,[ 3585.0903  3585.915   3586.74   ... 10363.348  10365.737  10368.116 ],"[-9.9443005e-17  1.4225409e-16 -1.6784108e-17 ... -8.6653241e-18
  1.0116219e-16  6.4168548e-18]","[2.8048255e-17 2.7912945e-17 2.4883206e-17 ... 5.4817590e-17 7.9809271e-17
 5.7662231e-17]"
10664-58464-0840,[ 3585.0903  3585.915   3586.74   ... 10363.348  10365.737  10368.116 ],"[ 8.6520935e-17 -5.2666868e-17 -5.8177697e-17 ...  4.6671942e-17
  5.8285118e-17 -1.8845315e-17]","[3.3814591e-17 3.1409881e-17 2.6706046e-17 ... 5.1948600e-17 7.7295330e-17
 8.1944098e-17]"
10665-58456-0073,[ 3590.8735  3591.6995  3592.526  ... 10327.612  10329.994  10332.376 ],"[ 1.7526001e-16 -6.5848295e-17 -1.8817977e-17 ...  3.8906891e-18
 -3.2717979e-18 -2.4225491e-17]","[4.0630870e-17 3.8862934e-17 3.9773315e-17 ... 2.4275061e-17 2.2939662e-17
 2.4472294e-17]"
10666-58440-0478,[ 3591.6995  3592.526   3593.3542 ... 10325.231  10327.612  10329.994 ],"[ 7.2077289e-17 -2.0448597e-16  2.4414258e-16 ...  1.7030487e-17
  1.0767057e-17  5.3713383e-17]","[3.1725775e-17 3.3055630e-17 3.5633210e-17 ... 3.5323395e-17 3.8856515e-17
 3.7585138e-17]"
10666-58440-0886,[ 3585.0903  3585.915   3586.74   ... 10353.806  10356.193  10358.569 ],"[-3.4601537e-17 -1.5453549e-17  3.6924842e-18 ...  4.2307109e-17
 -2.5274433e-18 -4.7361698e-17]","[3.7469816e-17 0.0000000e+00 3.7293484e-17 ... 4.7629923e-17 0.0000000e+00
 1.4043760e-16]"
10667-58163-0044,[ 3594.181   3595.0098  3595.8367 ... 10315.736  10318.104  10320.482 ],"[ 1.6176725e-17  7.1224261e-17  4.9710519e-18 ... -6.9303005e-17
  3.0365503e-18  1.4223824e-17]","[3.8278246e-17 5.2585870e-17 4.8162293e-17 ... 4.9008794e-17 4.5610587e-17
 4.0173360e-17]"
10667-58163-0401,[ 3594.181   3595.0098  3595.8367 ... 10315.736  10318.104  10320.482 ],"[-1.7357847e-17  1.1907867e-17  4.3874497e-17 ... -8.8407105e-17
 -7.8429242e-17  1.6825512e-17]","[2.9544956e-17 3.1407552e-17 3.1955450e-17 ... 5.5453341e-17 4.7282087e-17
 4.1218469e-17]"
10720-58250-0845,[ 3600.8088  3601.6372  3602.4678 ... 10349.043  10351.419  10353.806 ],"[ 9.1685897e-17  4.3698019e-17 -4.2842219e-18 ...  4.8683674e-18
  6.6616362e-18  3.2381613e-17]","[4.0343163e-17 0.0000000e+00 3.2090065e-17 ... 3.9661712e-17 4.5804991e-17
 3.3952965e-17]"
10720-58250-0923,[ 3599.9788  3600.8088  3601.6372 ... 10349.043  10351.419  10353.806 ],"[-1.8145244e-17 -2.6225164e-17 -2.5129499e-17 ... -2.4036474e-17
 -3.0442351e-17  3.4855475e-17]","[2.9821906e-17 3.1089792e-17 3.4992986e-17 ... 4.4022565e-17 4.3018411e-17
 3.7313045e-17]"
10722-58281-0567,[ 3597.4934  3598.3208  3599.1506 ... 10363.348  10365.737  10368.116 ],"[-1.02632196e-16  8.19256140e-18  6.20936296e-17 ...  8.70498324e-18
  9.08852208e-18  9.47207084e-18]","[1.1501380e-16 9.0593860e-17 6.8586872e-17 ... 3.6711956e-17 0.0000000e+00
 3.9321883e-17]"
10722-58281-0643,[ 3598.3208  3599.1506  3599.9788 ... 10363.348  10365.737  10368.116 ],"[-1.5634521e-17 -8.7535210e-17 -1.5940930e-16 ...  2.7808998e-17
  2.2586469e-17  1.7363783e-17]","[6.3465982e-17 0.0000000e+00 3.8954751e-17 ... 5.1881443e-17 0.0000000e+00
 6.5338044e-17]"
